"category","sample_id","Region","value"
"TME-TME","GSM7757983_R3-S3","Boundary",1
"TME-TME","GSM7757983_R3-S3","Normal",0.133862592650242
"TME-TME","GSM7757984_R3-S4","Malignant",0.410337153666407
"TME-TME","GSM7757984_R3-S4","Boundary",0.343513859837563
"TME-TME","GSM7757984_R3-S4","Normal",0.395215780296425
"TME-TME","GSM7757985_R3-S5","Malignant",0.385247959824231
"TME-TME","GSM7757985_R3-S5","Boundary",0.615640718828248
"TME-TME","GSM7757985_R3-S5","Normal",0.340624773501485
"TME-TME","GSM7777521_B1","Malignant",0
"TME-TME","GSM7777521_B1","Boundary",0
"TME-TME","GSM7777521_B1","Normal",0.41293448178324
"TME-TME","GSM7777522_C1","Malignant",0.450864381520119
"TME-TME","GSM7777522_C1","Boundary",0.507692307692307
"TME-TME","GSM7777522_C1","Normal",0.570175438596491
"TME-TME","GSM7777523_D1","Malignant",0
"TME-TME","GSM7777523_D1","Boundary",0
"TME-TME","GSM7777523_D1","Normal",0.454480444836527
"TME-TME","GSM7850822_CHC20","Malignant",0.5
"TME-TME","GSM7850822_CHC20","Boundary",1
"TME-TME","GSM7850822_CHC20","Normal",0.251425642755658
"TME-TME","HCC1R","Malignant",0.550280898876404
"TME-TME","HCC1R","Boundary",1
"TME-TME","HCC1R","Normal",0.808427538055789
"TME-TME","HCC3R","Malignant",0.518068713346154
"TME-TME","HCC3R","Boundary",1
"TME-TME","HCC3R","Normal",0.667401169704176
"TME-TME","HCC4R","Malignant",1
"TME-TME","HCC4R","Boundary",1
"TME-TME","HCC4R","Normal",0.657329087048832
"TME-TME","HCC6NR","Malignant",0.777777777777777
"TME-TME","HCC6NR","Boundary",0.681691213814118
"TME-TME","HCC6NR","Normal",0.758050826907221
"TME-TME","HCC7NR","Malignant",0.700893054903385
"TME-TME","HCC7NR","Boundary",0.716023879966187
"TME-TME","HCC7NR","Normal",0.705136471093917
"TME-TME","HRA000437_HCC-1T","Malignant",0.400825920268367
"TME-TME","HRA000437_HCC-1T","Boundary",0.924528301886792
"TME-TME","HRA000437_HCC-1T","Normal",0.670588634110099
"TME-TME","HRA000437_HCC-2T","Malignant",0.552303608492453
"TME-TME","HRA000437_HCC-2T","Boundary",0.690286360626793
"TME-TME","HRA000437_HCC-2T","Normal",0.584480286738351
"TME-TME","HRA000437_HCC-3T","Malignant",1
"TME-TME","HRA000437_HCC-3T","Boundary",0.870229007633587
"TME-TME","HRA000437_HCC-3T","Normal",0.461613071700365
"TME-TME","HRA000437_HCC-4T","Malignant",0.559495716411019
"TME-TME","HRA000437_HCC-4T","Boundary",0.682119205298013
"TME-TME","HRA000437_HCC-4T","Normal",0.585234501503585
"TME-TME","Parent_Visium_Human_BreastCancer_201027","Malignant",0.65134153523984
"TME-TME","Parent_Visium_Human_BreastCancer_201027","Boundary",0.568484719864176
"TME-TME","Parent_Visium_Human_BreastCancer_201027","Normal",0.514736691891999
"TME-TME","Parent_Visium_Human_ColorectalCancer_201027","Malignant",0.73803157626687
"TME-TME","Parent_Visium_Human_ColorectalCancer_201027","Boundary",0.0930232558139534
"TME-TME","Parent_Visium_Human_ColorectalCancer_201027","Normal",0.48949823540945
"TME-TME","Parent_Visium_Human_OvarianCancer_201027","Malignant",0.600336352821735
"TME-TME","Parent_Visium_Human_OvarianCancer_201027","Boundary",0.528297750667175
"TME-TME","Parent_Visium_Human_OvarianCancer_201027","Normal",0.350046554934823
"TME-TME","S16_43398","Malignant",0.590418818129661
"TME-TME","S16_43398","Boundary",0.411764705882352
"TME-TME","S16_43398","Normal",0.248738197061438
"TME-TME","S20_47598","Malignant",0.368632138531951
"TME-TME","S20_47598","Boundary",0.531456142334803
"TME-TME","S20_47598","Normal",0.167996815286624
"TME-TME","S20_61122","Malignant",0.455012853470437
"TME-TME","S20_61122","Boundary",0.492256296042487
"TME-TME","S20_61122","Normal",0.282489659710471
"TME-TME","S20_63981","Malignant",0.548139483065953
"TME-TME","S20_63981","Boundary",0.493506493506493
"TME-TME","S20_63981","Normal",0.336940791448988
"TME-TME","S21_10267","Malignant",0.271133533794904
"TME-TME","S21_10267","Boundary",0.647959183673469
"TME-TME","S21_10267","Normal",0.40569556968516
"TME-TME","SN048_A121573_Rep1","Malignant",0.640138408304498
"TME-TME","SN048_A121573_Rep1","Boundary",0.598130841121495
"TME-TME","SN048_A121573_Rep1","Normal",0.423064500807447
"TME-TME","SN048_A121573_Rep2","Malignant",0.837320574162679
"TME-TME","SN048_A121573_Rep2","Boundary",0.60431654676259
"TME-TME","SN048_A121573_Rep2","Normal",0.430429631319179
"TME-TME","SN048_A416371_Rep1","Malignant",0.420048701298701
"TME-TME","SN048_A416371_Rep1","Boundary",0
"TME-TME","SN048_A416371_Rep1","Normal",0.452868362004487
"TME-TME","SN048_A416371_Rep2","Malignant",0.408163265306122
"TME-TME","SN048_A416371_Rep2","Boundary",0
"TME-TME","SN048_A416371_Rep2","Normal",0.330995751042568
"TME-TME","SN123_A551763_Rep1","Malignant",0
"TME-TME","SN123_A551763_Rep1","Boundary",0
"TME-TME","SN123_A551763_Rep1","Normal",0.496240388964269
"TME-TME","SN123_A595688_Rep1","Malignant",0.545932156646442
"TME-TME","SN123_A595688_Rep1","Boundary",0.294871794871794
"TME-TME","SN123_A595688_Rep1","Normal",0.490250393786323
"TME-TME","SN123_A938797_Rep1_X","Malignant",0
"TME-TME","SN123_A938797_Rep1_X","Boundary",0.496621467378897
"TME-TME","SN123_A938797_Rep1_X","Normal",0.363170588644394
"TME-TME","SN124_A595688_Rep2","Malignant",0.480916030534351
"TME-TME","SN124_A595688_Rep2","Boundary",1
"TME-TME","SN124_A595688_Rep2","Normal",0.217647058823529
"TME-TME","SN124_A938797_Rep2","Malignant",0.569892473118279
"TME-TME","SN124_A938797_Rep2","Boundary",0.405559845559845
"TME-TME","SN124_A938797_Rep2","Normal",0.347635552621332
"TME-TME","SN84_A120838_Rep1","Malignant",1
"TME-TME","SN84_A120838_Rep1","Boundary",1
"TME-TME","SN84_A120838_Rep1","Normal",0.658536585365853
"TME-TME","SN84_A120838_Rep2","Malignant",0.708737864077669
"TME-TME","SN84_A120838_Rep2","Boundary",0.859154929577464
"TME-TME","SN84_A120838_Rep2","Normal",0.480686339522546
"TME-TME","V10F24-015_A1","Malignant",1
"TME-TME","V10F24-015_A1","Boundary",0.5625
"TME-TME","V10F24-015_A1","Normal",0.33714895206744
"TME-TME","V10F24-015_B1","Malignant",0.181467181467181
"TME-TME","V10F24-015_B1","Boundary",0.521553325901152
"TME-TME","V10F24-015_B1","Normal",0.412454324592698
"TME-TME","V10F24-015_C1","Malignant",0.804178257786505
"TME-TME","V10F24-015_C1","Boundary",0.647741007194244
"TME-TME","V10F24-015_C1","Normal",0.465651126405006
"TME-TME","V10F24-015_D1","Malignant",0
"TME-TME","V10F24-015_D1","Boundary",0.717171717171717
"TME-TME","V10F24-015_D1","Normal",0.410905569152689
"TME-TME","V11A20-405_C1","Malignant",0.343717650103519
"TME-TME","V11A20-405_C1","Boundary",0.520833333333333
"TME-TME","V11A20-405_C1","Normal",0.335071998211761
"TME-TME","V11A20-405_D1","Malignant",0.407113419139793
"TME-TME","V11A20-405_D1","Boundary",0.616156412520851
"TME-TME","V11A20-405_D1","Normal",0.315903161939893
"TME-TME","V11M22-349_C1","Malignant",0.418639674978985
"TME-TME","V11M22-349_C1","Boundary",0.707806549885757
"TME-TME","V11M22-349_C1","Normal",0.186933665352424
"TME-TME","V11M22-349_D1","Malignant",0.6
"TME-TME","V11M22-349_D1","Boundary",0.373299673299673
"TME-TME","V11M22-349_D1","Normal",0.387063110654318
"TME-TME","V1_Breast_Cancer_Block_A_Section_2_200623","Malignant",0.512345679012345
"TME-TME","V1_Breast_Cancer_Block_A_Section_2_200623","Boundary",0.535629654705484
"TME-TME","V1_Breast_Cancer_Block_A_Section_2_200623","Normal",0.241624800583408
"TME-TME","V1_Human_Invasive_Ductal_Carcinoma_210511","Malignant",0.568904593639576
"TME-TME","V1_Human_Invasive_Ductal_Carcinoma_210511","Boundary",0.495867768595041
"TME-TME","V1_Human_Invasive_Ductal_Carcinoma_210511","Normal",0.270243920949734
"TME-TME","Visium_FFPE_Human_Breast_Cancer_210609","Malignant",0.564152449366457
"TME-TME","Visium_FFPE_Human_Breast_Cancer_210609","Boundary",0.438661710037174
"TME-TME","Visium_FFPE_Human_Breast_Cancer_210609","Normal",0.369845933131016
"TME-TME","Visium_FFPE_Human_Intestinal_Cancer_220329","Malignant",0.508117653260239
"TME-TME","Visium_FFPE_Human_Intestinal_Cancer_220329","Boundary",0.478693009854482
"TME-TME","Visium_FFPE_Human_Intestinal_Cancer_220329","Normal",0.306727589208006
"TME-TME","Visium_FFPE_Human_Ovarian_Cancer_220329","Malignant",0.333895677159642
"TME-TME","Visium_FFPE_Human_Ovarian_Cancer_220329","Boundary",0.444341181330028
"TME-TME","Visium_FFPE_Human_Ovarian_Cancer_220329","Normal",0.222951454639352
"TME-TME","Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009","Malignant",0.620903833797387
"TME-TME","Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009","Boundary",0.666666666666666
"TME-TME","Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009","Normal",0.247467693397975
"TME-TME","Visium_FFPE_Human_Prostate_Cancer_210609","Malignant",0.459773395110498
"TME-TME","Visium_FFPE_Human_Prostate_Cancer_210609","Boundary",0.526646942800788
"TME-TME","Visium_FFPE_Human_Prostate_Cancer_210609","Normal",0.312184079858426
"TME-TME","Visium_FFPE_Human_Prostate_IF_220713","Malignant",0.481818181818181
"TME-TME","Visium_FFPE_Human_Prostate_IF_220713","Boundary",0.4
"TME-TME","Visium_FFPE_Human_Prostate_IF_220713","Normal",0.419190723588817
"TME-TME","Visium_Human_Breast_Cancer_220702","Malignant",0.506125639872346
"TME-TME","Visium_Human_Breast_Cancer_220702","Boundary",0.396122738628741
"TME-TME","Visium_Human_Breast_Cancer_220702","Normal",0.31065315732388
"TME-TME","WSSKNKCLsp12140270","Malignant",0.479166666666666
"TME-TME","WSSKNKCLsp12140270","Boundary",0
"TME-TME","WSSKNKCLsp12140270","Normal",0.204014500537056
"TME-TME","WSSKNKCLsp12140271","Malignant",0.367521367521367
"TME-TME","WSSKNKCLsp12140271","Boundary",0.602295377097666
"TME-TME","WSSKNKCLsp12140271","Normal",0.298726449421848
"TME-TME","WSSKNKCLsp12140272","Malignant",0
"TME-TME","WSSKNKCLsp12140272","Boundary",0.511627906976744
"TME-TME","WSSKNKCLsp12140272","Normal",0.351845571417304
"TME-TME","WSSKNKCLsp12140273","Malignant",0
"TME-TME","WSSKNKCLsp12140273","Boundary",0
"TME-TME","WSSKNKCLsp12140273","Normal",0.219381766010173
"TME-TME","WSSKNKCLsp12887267","Malignant",0.684210526315789
"TME-TME","WSSKNKCLsp12887267","Boundary",0.913043478260869
"TME-TME","WSSKNKCLsp12887267","Normal",0.223858903158625
"TME-TME","WSSKNKCLsp12887268","Malignant",0
"TME-TME","WSSKNKCLsp12887268","Boundary",0
"TME-TME","WSSKNKCLsp12887268","Normal",0.171356603094638
"TME-TME","WSSKNKCLsp12887269","Malignant",0.707317073170731
"TME-TME","WSSKNKCLsp12887269","Boundary",0.327868852459016
"TME-TME","WSSKNKCLsp12887269","Normal",0.260776662950576
"TME-TME","Zenodo10119273_Tumor2","Malignant",0.587548969511156
"TME-TME","Zenodo10119273_Tumor2","Boundary",0.663546160483175
"TME-TME","Zenodo10119273_Tumor2","Normal",0.590250034440005
"TME-TME","scCRLM_Atlas_ST-colon1","Malignant",0.546236997001443
"TME-TME","scCRLM_Atlas_ST-colon1","Boundary",0.503225806451612
"TME-TME","scCRLM_Atlas_ST-colon1","Normal",0.455000419369029
"TME-TME","scCRLM_Atlas_ST-colon2","Malignant",0
"TME-TME","scCRLM_Atlas_ST-colon2","Boundary",0.771929824561403
"TME-TME","scCRLM_Atlas_ST-colon2","Normal",0.321604312954737
"TME-TME","scCRLM_Atlas_ST-colon3","Malignant",0.220833333333333
"TME-TME","scCRLM_Atlas_ST-colon3","Boundary",0.405797101449275
"TME-TME","scCRLM_Atlas_ST-colon3","Normal",0.310772016320097
"TME-TME","scCRLM_Atlas_ST-colon4","Malignant",0.480102801641658
"TME-TME","scCRLM_Atlas_ST-colon4","Boundary",0.63125
"TME-TME","scCRLM_Atlas_ST-colon4","Normal",0.444278306493849
